loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x18ac_2023_02_01,CUS_0x18ac,2023-02-01,10,3,10000,1000.0,2000.0,0.0,7000.0,2023-05-01
CUS_0x18b9_2023_04_01,CUS_0x18b9,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x18c9_2023_01_01,CUS_0x18c9,2023-01-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2023-05-01
CUS_0x18d7_2023_02_01,CUS_0x18d7,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1902_2023_02_01,CUS_0x1902,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x190e_2023_01_01,CUS_0x190e,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1911_2023_04_01,CUS_0x1911,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x191b_2023_02_01,CUS_0x191b,2023-02-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2023-05-01
CUS_0x1920_2023_01_01,CUS_0x1920,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1924_2023_04_01,CUS_0x1924,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x192f_2023_04_01,CUS_0x192f,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1934_2023_02_01,CUS_0x1934,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1960_2023_01_01,CUS_0x1960,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1962_2023_05_01,CUS_0x1962,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x197f_2023_04_01,CUS_0x197f,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1993_2023_02_01,CUS_0x1993,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x19a8_2023_02_01,CUS_0x19a8,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x19ad_2023_01_01,CUS_0x19ad,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x19d1_2023_01_01,CUS_0x19d1,2023-01-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2023-05-01
CUS_0x19e1_2023_01_01,CUS_0x19e1,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1a18_2023_02_01,CUS_0x1a18,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1a33_2023_03_01,CUS_0x1a33,2023-03-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-05-01
CUS_0x1a3a_2023_03_01,CUS_0x1a3a,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1a77_2023_03_01,CUS_0x1a77,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1a87_2023_05_01,CUS_0x1a87,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1a8d_2023_04_01,CUS_0x1a8d,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1a9c_2023_01_01,CUS_0x1a9c,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1aa0_2023_03_01,CUS_0x1aa0,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1ab3_2023_01_01,CUS_0x1ab3,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1add_2023_03_01,CUS_0x1add,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1b07_2023_05_01,CUS_0x1b07,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1b0c_2023_05_01,CUS_0x1b0c,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1b0f_2023_04_01,CUS_0x1b0f,2023-04-01,10,1,10000,1000.0,0.0,1000.0,10000.0,2023-05-01
CUS_0x1b42_2023_01_01,CUS_0x1b42,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1b56_2023_04_01,CUS_0x1b56,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1b59_2023_04_01,CUS_0x1b59,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1b66_2023_01_01,CUS_0x1b66,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1b9a_2023_02_01,CUS_0x1b9a,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1ba9_2023_03_01,CUS_0x1ba9,2023-03-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-05-01
CUS_0x1bc4_2023_01_01,CUS_0x1bc4,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1be4_2023_04_01,CUS_0x1be4,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1bf1_2023_05_01,CUS_0x1bf1,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1c09_2023_01_01,CUS_0x1c09,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1c2f_2023_03_01,CUS_0x1c2f,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1c39_2023_01_01,CUS_0x1c39,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1c47_2023_02_01,CUS_0x1c47,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1c57_2023_05_01,CUS_0x1c57,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1c5d_2023_04_01,CUS_0x1c5d,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1c61_2023_02_01,CUS_0x1c61,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1c76_2023_03_01,CUS_0x1c76,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1c78_2023_03_01,CUS_0x1c78,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1c9c_2023_01_01,CUS_0x1c9c,2023-01-01,10,4,10000,1000.0,0.0,3000.0,9000.0,2023-05-01
CUS_0x1cb0_2023_03_01,CUS_0x1cb0,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1cc0_2023_04_01,CUS_0x1cc0,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1cd1_2023_04_01,CUS_0x1cd1,2023-04-01,10,1,10000,1000.0,0.0,1000.0,10000.0,2023-05-01
CUS_0x1cf3_2023_05_01,CUS_0x1cf3,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1d08_2023_03_01,CUS_0x1d08,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1d18_2023_03_01,CUS_0x1d18,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1d3e_2023_03_01,CUS_0x1d3e,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1d46_2023_05_01,CUS_0x1d46,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1d79_2023_03_01,CUS_0x1d79,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1d7a_2023_04_01,CUS_0x1d7a,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1db4_2023_05_01,CUS_0x1db4,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1db5_2023_03_01,CUS_0x1db5,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1dbd_2023_02_01,CUS_0x1dbd,2023-02-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2023-05-01
CUS_0x1dcf_2023_01_01,CUS_0x1dcf,2023-01-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2023-05-01
CUS_0x1de6_2023_02_01,CUS_0x1de6,2023-02-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2023-05-01
CUS_0x1def_2023_04_01,CUS_0x1def,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1e41_2023_05_01,CUS_0x1e41,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1e48_2023_04_01,CUS_0x1e48,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1e4d_2023_04_01,CUS_0x1e4d,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1e5e_2023_02_01,CUS_0x1e5e,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1e6b_2023_04_01,CUS_0x1e6b,2023-04-01,10,1,10000,1000.0,0.0,1000.0,10000.0,2023-05-01
CUS_0x1e8e_2023_03_01,CUS_0x1e8e,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1e96_2023_05_01,CUS_0x1e96,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1e9b_2023_04_01,CUS_0x1e9b,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1e9e_2023_04_01,CUS_0x1e9e,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1ecf_2023_05_01,CUS_0x1ecf,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1ee3_2023_05_01,CUS_0x1ee3,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1ef1_2023_05_01,CUS_0x1ef1,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1ef5_2023_01_01,CUS_0x1ef5,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1ef7_2023_02_01,CUS_0x1ef7,2023-02-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2023-05-01
CUS_0x1efc_2023_04_01,CUS_0x1efc,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1eff_2023_02_01,CUS_0x1eff,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1f39_2023_03_01,CUS_0x1f39,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1f3d_2023_02_01,CUS_0x1f3d,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x1f4b_2023_03_01,CUS_0x1f4b,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1f87_2023_05_01,CUS_0x1f87,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1f8c_2023_03_01,CUS_0x1f8c,2023-03-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-05-01
CUS_0x1f8d_2023_03_01,CUS_0x1f8d,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x1f9e_2023_04_01,CUS_0x1f9e,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x1fe3_2023_05_01,CUS_0x1fe3,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x1ff5_2023_01_01,CUS_0x1ff5,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x1ff7_2023_01_01,CUS_0x1ff7,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x203c_2023_05_01,CUS_0x203c,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x2041_2023_03_01,CUS_0x2041,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x2043_2023_05_01,CUS_0x2043,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x2048_2023_04_01,CUS_0x2048,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x204a_2023_02_01,CUS_0x204a,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x205c_2023_01_01,CUS_0x205c,2023-01-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-05-01
CUS_0x207a_2023_04_01,CUS_0x207a,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x2084_2023_04_01,CUS_0x2084,2023-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-05-01
CUS_0x2087_2023_03_01,CUS_0x2087,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
