loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x26e3_2023_02_01,CUS_0x26e3,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x26f8_2023_02_01,CUS_0x26f8,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2742_2023_02_01,CUS_0x2742,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x27ae_2023_02_01,CUS_0x27ae,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x284a_2023_01_01,CUS_0x284a,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x284f_2023_02_01,CUS_0x284f,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x287f_2023_02_01,CUS_0x287f,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x289e_2023_01_01,CUS_0x289e,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x292d_2023_01_01,CUS_0x292d,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2951_2023_02_01,CUS_0x2951,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2985_2023_02_01,CUS_0x2985,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x29b1_2023_01_01,CUS_0x29b1,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2a55_2023_01_01,CUS_0x2a55,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2a79_2023_02_01,CUS_0x2a79,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2a7d_2023_01_01,CUS_0x2a7d,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2abc_2023_01_01,CUS_0x2abc,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2ad2_2023_01_01,CUS_0x2ad2,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2b2d_2023_01_01,CUS_0x2b2d,2023-01-01,10,1,10000,1000.0,0.0,1000.0,10000.0,2023-02-01
CUS_0x2b3c_2023_02_01,CUS_0x2b3c,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2b83_2023_01_01,CUS_0x2b83,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2baf_2023_01_01,CUS_0x2baf,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2bc8_2023_02_01,CUS_0x2bc8,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2bc9_2023_02_01,CUS_0x2bc9,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2bcb_2023_02_01,CUS_0x2bcb,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2bf6_2023_01_01,CUS_0x2bf6,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2bfa_2023_01_01,CUS_0x2bfa,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2bfb_2023_02_01,CUS_0x2bfb,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2cad_2023_02_01,CUS_0x2cad,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2cae_2023_01_01,CUS_0x2cae,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2cc2_2023_02_01,CUS_0x2cc2,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2ccc_2023_01_01,CUS_0x2ccc,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2d1e_2023_02_01,CUS_0x2d1e,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2dbf_2023_02_01,CUS_0x2dbf,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2dc0_2023_02_01,CUS_0x2dc0,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2de0_2023_01_01,CUS_0x2de0,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2de3_2023_02_01,CUS_0x2de3,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2e06_2023_01_01,CUS_0x2e06,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2e20_2023_01_01,CUS_0x2e20,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2e6e_2023_02_01,CUS_0x2e6e,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2ea8_2023_01_01,CUS_0x2ea8,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2ed5_2023_02_01,CUS_0x2ed5,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x2f1d_2023_01_01,CUS_0x2f1d,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2fab_2023_01_01,CUS_0x2fab,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x2fd6_2023_01_01,CUS_0x2fd6,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3033_2023_02_01,CUS_0x3033,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x3053_2023_02_01,CUS_0x3053,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x3061_2023_02_01,CUS_0x3061,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x30df_2023_02_01,CUS_0x30df,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x30f8_2023_01_01,CUS_0x30f8,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x316e_2023_02_01,CUS_0x316e,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x31e9_2023_01_01,CUS_0x31e9,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x321f_2023_01_01,CUS_0x321f,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3231_2023_01_01,CUS_0x3231,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x325f_2023_01_01,CUS_0x325f,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3274_2023_01_01,CUS_0x3274,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x328b_2023_01_01,CUS_0x328b,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3295_2023_02_01,CUS_0x3295,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x32dc_2023_02_01,CUS_0x32dc,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x32fb_2023_02_01,CUS_0x32fb,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x3379_2023_01_01,CUS_0x3379,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3393_2023_02_01,CUS_0x3393,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x33aa_2023_02_01,CUS_0x33aa,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x33de_2023_02_01,CUS_0x33de,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x33f9_2023_02_01,CUS_0x33f9,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x3433_2023_01_01,CUS_0x3433,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x343d_2023_02_01,CUS_0x343d,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x344e_2023_01_01,CUS_0x344e,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3490_2023_01_01,CUS_0x3490,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x34e9_2023_02_01,CUS_0x34e9,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x34fa_2023_01_01,CUS_0x34fa,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x351f_2023_02_01,CUS_0x351f,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x3539_2023_01_01,CUS_0x3539,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x353a_2023_02_01,CUS_0x353a,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x354b_2023_01_01,CUS_0x354b,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x355c_2023_02_01,CUS_0x355c,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x355f_2023_01_01,CUS_0x355f,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x356c_2023_01_01,CUS_0x356c,2023-01-01,10,1,10000,1000.0,0.0,1000.0,10000.0,2023-02-01
CUS_0x3643_2023_01_01,CUS_0x3643,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x365b_2023_02_01,CUS_0x365b,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x36a2_2023_02_01,CUS_0x36a2,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x36b3_2023_01_01,CUS_0x36b3,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x36f7_2023_01_01,CUS_0x36f7,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3713_2023_02_01,CUS_0x3713,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x3733_2023_01_01,CUS_0x3733,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x377b_2023_02_01,CUS_0x377b,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x37a1_2023_01_01,CUS_0x37a1,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x37b2_2023_01_01,CUS_0x37b2,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x37cd_2023_02_01,CUS_0x37cd,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x382f_2023_02_01,CUS_0x382f,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x383d_2023_01_01,CUS_0x383d,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x3873_2023_01_01,CUS_0x3873,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x38b0_2023_02_01,CUS_0x38b0,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x38e1_2023_02_01,CUS_0x38e1,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x3906_2023_01_01,CUS_0x3906,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
