loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x1108_2024_07_01,CUS_0x1108,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x1109_2024_06_01,CUS_0x1109,2024-06-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2024-10-01
CUS_0x111b_2024_10_01,CUS_0x111b,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x111c_2024_03_01,CUS_0x111c,2024-03-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2024-10-01
CUS_0x1123_2024_10_01,CUS_0x1123,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x112d_2024_03_01,CUS_0x112d,2024-03-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2024-10-01
CUS_0x112e_2024_04_01,CUS_0x112e,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x1138_2024_09_01,CUS_0x1138,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1139_2023_12_01,CUS_0x1139,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x1145_2024_08_01,CUS_0x1145,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1151_2024_10_01,CUS_0x1151,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x115c_2024_02_01,CUS_0x115c,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x1183_2024_04_01,CUS_0x1183,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x1185_2024_05_01,CUS_0x1185,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1190_2024_05_01,CUS_0x1190,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1193_2024_10_01,CUS_0x1193,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x11ac_2024_08_01,CUS_0x11ac,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1204_2024_03_01,CUS_0x1204,2024-03-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2024-10-01
CUS_0x1207_2023_12_01,CUS_0x1207,2023-12-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2024-10-01
CUS_0x121b_2024_09_01,CUS_0x121b,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1220_2024_04_01,CUS_0x1220,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x1226_2024_04_01,CUS_0x1226,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x122c_2024_08_01,CUS_0x122c,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x122f_2024_05_01,CUS_0x122f,2024-05-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2024-10-01
CUS_0x1232_2024_09_01,CUS_0x1232,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1233_2024_05_01,CUS_0x1233,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1236_2024_05_01,CUS_0x1236,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1249_2024_05_01,CUS_0x1249,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1250_2023_12_01,CUS_0x1250,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x125c_2024_05_01,CUS_0x125c,2024-05-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2024-10-01
CUS_0x1269_2024_01_01,CUS_0x1269,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1274_2024_08_01,CUS_0x1274,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1277_2024_10_01,CUS_0x1277,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1278_2024_10_01,CUS_0x1278,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1286_2024_06_01,CUS_0x1286,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x1288_2024_08_01,CUS_0x1288,2024-08-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2024-10-01
CUS_0x128f_2024_05_01,CUS_0x128f,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1290_2024_01_01,CUS_0x1290,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x12a8_2024_06_01,CUS_0x12a8,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x12af_2024_03_01,CUS_0x12af,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x12b6_2024_02_01,CUS_0x12b6,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x12b8_2024_02_01,CUS_0x12b8,2024-02-01,10,8,10000,1000.0,0.0,7000.0,9000.0,2024-10-01
CUS_0x12cb_2024_03_01,CUS_0x12cb,2024-03-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2024-10-01
CUS_0x12cc_2024_08_01,CUS_0x12cc,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x12d1_2024_01_01,CUS_0x12d1,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x12d5_2024_01_01,CUS_0x12d5,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x12ef_2024_02_01,CUS_0x12ef,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x12f2_2023_12_01,CUS_0x12f2,2023-12-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2024-10-01
CUS_0x12fc_2024_03_01,CUS_0x12fc,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x1309_2024_06_01,CUS_0x1309,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x131f_2024_05_01,CUS_0x131f,2024-05-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2024-10-01
CUS_0x132f_2024_10_01,CUS_0x132f,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1338_2024_08_01,CUS_0x1338,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x133b_2024_05_01,CUS_0x133b,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x133e_2024_01_01,CUS_0x133e,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1343_2024_04_01,CUS_0x1343,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x1348_2023_12_01,CUS_0x1348,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x134d_2024_02_01,CUS_0x134d,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x1355_2023_12_01,CUS_0x1355,2023-12-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2024-10-01
CUS_0x1370_2024_08_01,CUS_0x1370,2024-08-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2024-10-01
CUS_0x1378_2024_08_01,CUS_0x1378,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1382_2024_05_01,CUS_0x1382,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1383_2024_01_01,CUS_0x1383,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x138b_2023_12_01,CUS_0x138b,2023-12-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2024-10-01
CUS_0x139b_2024_08_01,CUS_0x139b,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x13a9_2024_08_01,CUS_0x13a9,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x13b5_2024_07_01,CUS_0x13b5,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x13b8_2024_07_01,CUS_0x13b8,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x13c2_2024_02_01,CUS_0x13c2,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x13c7_2024_04_01,CUS_0x13c7,2024-04-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2024-10-01
CUS_0x13ce_2024_08_01,CUS_0x13ce,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x13d5_2024_04_01,CUS_0x13d5,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x13db_2023_12_01,CUS_0x13db,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x13e3_2023_12_01,CUS_0x13e3,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x13f8_2024_06_01,CUS_0x13f8,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x13fa_2024_10_01,CUS_0x13fa,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x140e_2024_09_01,CUS_0x140e,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1410_2024_10_01,CUS_0x1410,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1414_2024_02_01,CUS_0x1414,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x1422_2024_04_01,CUS_0x1422,2024-04-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-10-01
CUS_0x1425_2024_09_01,CUS_0x1425,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1436_2024_10_01,CUS_0x1436,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1439_2023_12_01,CUS_0x1439,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x143c_2024_01_01,CUS_0x143c,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1441_2023_12_01,CUS_0x1441,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x1447_2024_10_01,CUS_0x1447,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x144c_2024_03_01,CUS_0x144c,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x144f_2024_07_01,CUS_0x144f,2024-07-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2024-10-01
CUS_0x146a_2024_09_01,CUS_0x146a,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1470_2024_02_01,CUS_0x1470,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x1472_2024_06_01,CUS_0x1472,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x147a_2024_08_01,CUS_0x147a,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1488_2023_12_01,CUS_0x1488,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x148e_2024_05_01,CUS_0x148e,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x14c2_2024_09_01,CUS_0x14c2,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x14ce_2024_04_01,CUS_0x14ce,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x14d0_2024_01_01,CUS_0x14d0,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x14d3_2023_12_01,CUS_0x14d3,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x14d9_2024_10_01,CUS_0x14d9,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x14ec_2024_07_01,CUS_0x14ec,2024-07-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2024-10-01
CUS_0x14f1_2024_09_01,CUS_0x14f1,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x14f6_2024_09_01,CUS_0x14f6,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x150b_2024_05_01,CUS_0x150b,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x150d_2024_01_01,CUS_0x150d,2024-01-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2024-10-01
CUS_0x1510_2024_08_01,CUS_0x1510,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1528_2024_04_01,CUS_0x1528,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x1534_2024_04_01,CUS_0x1534,2024-04-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-10-01
CUS_0x1540_2024_10_01,CUS_0x1540,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1546_2024_03_01,CUS_0x1546,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x1550_2024_01_01,CUS_0x1550,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x155b_2024_10_01,CUS_0x155b,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1572_2024_08_01,CUS_0x1572,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x157d_2024_10_01,CUS_0x157d,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1589_2024_01_01,CUS_0x1589,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1591_2024_03_01,CUS_0x1591,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x1595_2024_07_01,CUS_0x1595,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x159b_2024_08_01,CUS_0x159b,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x15a3_2024_06_01,CUS_0x15a3,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x15a7_2024_05_01,CUS_0x15a7,2024-05-01,10,5,10000,1000.0,0.0,4000.0,9000.0,2024-10-01
CUS_0x15b4_2024_05_01,CUS_0x15b4,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x15cc_2024_02_01,CUS_0x15cc,2024-02-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2024-10-01
CUS_0x15d5_2024_03_01,CUS_0x15d5,2024-03-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2024-10-01
CUS_0x15d9_2024_03_01,CUS_0x15d9,2024-03-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2024-10-01
CUS_0x15da_2024_02_01,CUS_0x15da,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x15dd_2024_05_01,CUS_0x15dd,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x15ec_2024_07_01,CUS_0x15ec,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x15f1_2024_08_01,CUS_0x15f1,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x15f4_2024_06_01,CUS_0x15f4,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x15f7_2024_02_01,CUS_0x15f7,2024-02-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2024-10-01
CUS_0x15f8_2024_06_01,CUS_0x15f8,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x1600_2024_10_01,CUS_0x1600,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1607_2024_10_01,CUS_0x1607,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1612_2024_10_01,CUS_0x1612,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x161b_2024_09_01,CUS_0x161b,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1621_2024_08_01,CUS_0x1621,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1628_2024_04_01,CUS_0x1628,2024-04-01,10,6,10000,1000.0,0.0,2000.0,6000.0,2024-10-01
CUS_0x162f_2024_05_01,CUS_0x162f,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1631_2024_05_01,CUS_0x1631,2024-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-10-01
CUS_0x1638_2024_08_01,CUS_0x1638,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1640_2024_06_01,CUS_0x1640,2024-06-01,10,4,10000,1000.0,2000.0,0.0,6000.0,2024-10-01
CUS_0x165a_2024_09_01,CUS_0x165a,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x165b_2024_08_01,CUS_0x165b,2024-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-10-01
CUS_0x1663_2024_10_01,CUS_0x1663,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1668_2024_01_01,CUS_0x1668,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1673_2024_10_01,CUS_0x1673,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x167a_2024_01_01,CUS_0x167a,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1680_2024_10_01,CUS_0x1680,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1688_2024_01_01,CUS_0x1688,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1691_2024_09_01,CUS_0x1691,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1695_2024_03_01,CUS_0x1695,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x1699_2024_06_01,CUS_0x1699,2024-06-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2024-10-01
CUS_0x16a6_2023_12_01,CUS_0x16a6,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x16b1_2024_06_01,CUS_0x16b1,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x16b4_2024_03_01,CUS_0x16b4,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x16b6_2024_09_01,CUS_0x16b6,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x16be_2024_10_01,CUS_0x16be,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x16c4_2024_06_01,CUS_0x16c4,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x16cf_2024_04_01,CUS_0x16cf,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x16d4_2024_04_01,CUS_0x16d4,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x16d5_2024_06_01,CUS_0x16d5,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x16ee_2024_09_01,CUS_0x16ee,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x16f5_2024_10_01,CUS_0x16f5,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x16fd_2024_07_01,CUS_0x16fd,2024-07-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2024-10-01
CUS_0x1713_2024_03_01,CUS_0x1713,2024-03-01,10,7,10000,1000.0,0.0,6000.0,9000.0,2024-10-01
CUS_0x1718_2024_01_01,CUS_0x1718,2024-01-01,10,9,10000,1000.0,0.0,9000.0,10000.0,2024-10-01
CUS_0x172d_2024_06_01,CUS_0x172d,2024-06-01,10,4,10000,1000.0,3000.0,0.0,6000.0,2024-10-01
CUS_0x1739_2024_02_01,CUS_0x1739,2024-02-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2024-10-01
CUS_0x1743_2024_06_01,CUS_0x1743,2024-06-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2024-10-01
CUS_0x1750_2024_09_01,CUS_0x1750,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x1758_2024_01_01,CUS_0x1758,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1764_2024_01_01,CUS_0x1764,2024-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-10-01
CUS_0x1768_2024_09_01,CUS_0x1768,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x176b_2024_10_01,CUS_0x176b,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x178b_2024_02_01,CUS_0x178b,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x17b5_2024_10_01,CUS_0x17b5,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x17d3_2023_12_01,CUS_0x17d3,2023-12-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2024-10-01
CUS_0x17e3_2024_01_01,CUS_0x17e3,2024-01-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2024-10-01
CUS_0x17e5_2024_05_01,CUS_0x17e5,2024-05-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2024-10-01
CUS_0x17e9_2024_06_01,CUS_0x17e9,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x17ec_2024_02_01,CUS_0x17ec,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x17f3_2024_06_01,CUS_0x17f3,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x17fb_2024_04_01,CUS_0x17fb,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x17fc_2024_09_01,CUS_0x17fc,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x17ff_2024_10_01,CUS_0x17ff,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x180f_2024_06_01,CUS_0x180f,2024-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-10-01
CUS_0x1820_2024_10_01,CUS_0x1820,2024-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-10-01
CUS_0x1821_2024_09_01,CUS_0x1821,2024-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-10-01
CUS_0x183d_2024_07_01,CUS_0x183d,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x183e_2024_07_01,CUS_0x183e,2024-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-10-01
CUS_0x1871_2024_03_01,CUS_0x1871,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x187e_2023_12_01,CUS_0x187e,2023-12-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2024-10-01
