loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x1155_2023_02_01,CUS_0x1155,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x1156_2023_06_01,CUS_0x1156,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x1168_2023_10_01,CUS_0x1168,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x1169_2023_09_01,CUS_0x1169,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x117d_2023_09_01,CUS_0x117d,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x1182_2023_09_01,CUS_0x1182,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x1184_2023_01_01,CUS_0x1184,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x1192_2023_05_01,CUS_0x1192,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x119e_2023_06_01,CUS_0x119e,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x11b1_2023_05_01,CUS_0x11b1,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x11c0_2023_08_01,CUS_0x11c0,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x11c6_2023_09_01,CUS_0x11c6,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x11c7_2023_03_01,CUS_0x11c7,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x11d1_2023_07_01,CUS_0x11d1,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x11eb_2023_07_01,CUS_0x11eb,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x11fc_2023_04_01,CUS_0x11fc,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x120c_2023_07_01,CUS_0x120c,2023-07-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2023-10-01
CUS_0x1216_2023_04_01,CUS_0x1216,2023-04-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2023-10-01
CUS_0x123a_2023_03_01,CUS_0x123a,2023-03-01,10,7,10000,1000.0,0.0,6000.0,9000.0,2023-10-01
CUS_0x1246_2023_09_01,CUS_0x1246,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x124a_2023_07_01,CUS_0x124a,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x1252_2023_02_01,CUS_0x1252,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x1255_2023_08_01,CUS_0x1255,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x1271_2023_03_01,CUS_0x1271,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x1285_2023_04_01,CUS_0x1285,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x128e_2023_06_01,CUS_0x128e,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x1297_2023_01_01,CUS_0x1297,2023-01-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2023-10-01
CUS_0x129b_2023_02_01,CUS_0x129b,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x12a6_2023_02_01,CUS_0x12a6,2023-02-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2023-10-01
CUS_0x12a7_2023_05_01,CUS_0x12a7,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x12a9_2023_05_01,CUS_0x12a9,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x12be_2023_04_01,CUS_0x12be,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x12bf_2023_09_01,CUS_0x12bf,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x12c1_2023_04_01,CUS_0x12c1,2023-04-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2023-10-01
CUS_0x12ce_2023_07_01,CUS_0x12ce,2023-07-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2023-10-01
CUS_0x12dd_2023_03_01,CUS_0x12dd,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x12e7_2023_10_01,CUS_0x12e7,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x12ea_2023_08_01,CUS_0x12ea,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x12ec_2023_09_01,CUS_0x12ec,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x12fb_2023_01_01,CUS_0x12fb,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x130b_2023_04_01,CUS_0x130b,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x1319_2023_06_01,CUS_0x1319,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x1324_2023_03_01,CUS_0x1324,2023-03-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2023-10-01
CUS_0x1325_2023_01_01,CUS_0x1325,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x1326_2023_08_01,CUS_0x1326,2023-08-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-10-01
CUS_0x1329_2023_06_01,CUS_0x1329,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x1330_2023_09_01,CUS_0x1330,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x1340_2023_05_01,CUS_0x1340,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x1341_2023_01_01,CUS_0x1341,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x135c_2023_02_01,CUS_0x135c,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x136b_2023_03_01,CUS_0x136b,2023-03-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2023-10-01
CUS_0x136c_2023_08_01,CUS_0x136c,2023-08-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-10-01
CUS_0x1375_2023_01_01,CUS_0x1375,2023-01-01,10,9,10000,1000.0,0.0,9000.0,10000.0,2023-10-01
CUS_0x138e_2023_10_01,CUS_0x138e,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x138f_2023_08_01,CUS_0x138f,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x13a8_2023_01_01,CUS_0x13a8,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x13b0_2023_07_01,CUS_0x13b0,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x13d1_2023_05_01,CUS_0x13d1,2023-05-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2023-10-01
CUS_0x13d6_2023_07_01,CUS_0x13d6,2023-07-01,10,3,10000,1000.0,0.0,2000.0,9000.0,2023-10-01
CUS_0x13de_2023_07_01,CUS_0x13de,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x13df_2023_03_01,CUS_0x13df,2023-03-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2023-10-01
CUS_0x13e7_2023_08_01,CUS_0x13e7,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x13eb_2023_05_01,CUS_0x13eb,2023-05-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2023-10-01
CUS_0x13ec_2023_07_01,CUS_0x13ec,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x13ee_2023_03_01,CUS_0x13ee,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x13ef_2023_01_01,CUS_0x13ef,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x13f6_2023_07_01,CUS_0x13f6,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x141c_2023_09_01,CUS_0x141c,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x141d_2023_04_01,CUS_0x141d,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x142f_2023_06_01,CUS_0x142f,2023-06-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2023-10-01
CUS_0x1430_2023_09_01,CUS_0x1430,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x1431_2023_04_01,CUS_0x1431,2023-04-01,10,6,10000,1000.0,0.0,2000.0,6000.0,2023-10-01
CUS_0x143a_2023_08_01,CUS_0x143a,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x1440_2023_01_01,CUS_0x1440,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x1443_2023_01_01,CUS_0x1443,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x1452_2023_02_01,CUS_0x1452,2023-02-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2023-10-01
CUS_0x1453_2023_08_01,CUS_0x1453,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x145a_2023_01_01,CUS_0x145a,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x145c_2023_06_01,CUS_0x145c,2023-06-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2023-10-01
CUS_0x1471_2023_08_01,CUS_0x1471,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x147c_2023_10_01,CUS_0x147c,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x148b_2023_04_01,CUS_0x148b,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x1492_2023_01_01,CUS_0x1492,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x1498_2023_10_01,CUS_0x1498,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x149e_2023_06_01,CUS_0x149e,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x14a3_2023_07_01,CUS_0x14a3,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x14b3_2023_07_01,CUS_0x14b3,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x14b4_2023_04_01,CUS_0x14b4,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x14b9_2023_07_01,CUS_0x14b9,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x14ba_2023_05_01,CUS_0x14ba,2023-05-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2023-10-01
CUS_0x14ca_2023_06_01,CUS_0x14ca,2023-06-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2023-10-01
CUS_0x14cf_2023_08_01,CUS_0x14cf,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x14d1_2023_09_01,CUS_0x14d1,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x14d5_2023_02_01,CUS_0x14d5,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x14d8_2023_03_01,CUS_0x14d8,2023-03-01,10,7,10000,1000.0,0.0,6000.0,9000.0,2023-10-01
CUS_0x14de_2023_09_01,CUS_0x14de,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x14e5_2023_09_01,CUS_0x14e5,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x14f5_2023_10_01,CUS_0x14f5,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x14ff_2023_04_01,CUS_0x14ff,2023-04-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2023-10-01
CUS_0x150c_2023_07_01,CUS_0x150c,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x1521_2023_03_01,CUS_0x1521,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x1537_2023_04_01,CUS_0x1537,2023-04-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2023-10-01
CUS_0x153d_2023_01_01,CUS_0x153d,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x1567_2023_01_01,CUS_0x1567,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x1577_2023_05_01,CUS_0x1577,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x157a_2023_06_01,CUS_0x157a,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x1585_2023_06_01,CUS_0x1585,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x15a4_2023_03_01,CUS_0x15a4,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x15ad_2023_01_01,CUS_0x15ad,2023-01-01,10,9,10000,1000.0,0.0,6000.0,7000.0,2023-10-01
CUS_0x15b7_2023_02_01,CUS_0x15b7,2023-02-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2023-10-01
CUS_0x15b9_2023_03_01,CUS_0x15b9,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x15c4_2023_08_01,CUS_0x15c4,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x15e7_2023_07_01,CUS_0x15e7,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x15f2_2023_08_01,CUS_0x15f2,2023-08-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-10-01
CUS_0x160a_2023_02_01,CUS_0x160a,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x1616_2023_05_01,CUS_0x1616,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x1619_2023_09_01,CUS_0x1619,2023-09-01,10,1,10000,1000.0,0.0,1000.0,10000.0,2023-10-01
CUS_0x1630_2023_01_01,CUS_0x1630,2023-01-01,10,9,10000,1000.0,0.0,8000.0,9000.0,2023-10-01
CUS_0x163c_2023_04_01,CUS_0x163c,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x1647_2023_07_01,CUS_0x1647,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x164a_2023_02_01,CUS_0x164a,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x165e_2023_07_01,CUS_0x165e,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x1661_2023_08_01,CUS_0x1661,2023-08-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-10-01
CUS_0x1664_2023_06_01,CUS_0x1664,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x1666_2023_09_01,CUS_0x1666,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x166c_2023_06_01,CUS_0x166c,2023-06-01,10,4,10000,1000.0,2000.0,0.0,6000.0,2023-10-01
CUS_0x1676_2023_08_01,CUS_0x1676,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x168d_2023_05_01,CUS_0x168d,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x1690_2023_03_01,CUS_0x1690,2023-03-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2023-10-01
CUS_0x1698_2023_06_01,CUS_0x1698,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x169c_2023_01_01,CUS_0x169c,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x169d_2023_01_01,CUS_0x169d,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x16a2_2023_06_01,CUS_0x16a2,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x16a4_2023_02_01,CUS_0x16a4,2023-02-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2023-10-01
CUS_0x16a5_2023_10_01,CUS_0x16a5,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x16d0_2023_03_01,CUS_0x16d0,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x16d3_2023_10_01,CUS_0x16d3,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x16d9_2023_06_01,CUS_0x16d9,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x16f4_2023_01_01,CUS_0x16f4,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x16f8_2023_09_01,CUS_0x16f8,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x1709_2023_08_01,CUS_0x1709,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x1733_2023_01_01,CUS_0x1733,2023-01-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2023-10-01
CUS_0x1735_2023_05_01,CUS_0x1735,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x1746_2023_04_01,CUS_0x1746,2023-04-01,10,6,10000,1000.0,0.0,5000.0,9000.0,2023-10-01
CUS_0x1748_2023_10_01,CUS_0x1748,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x1755_2023_04_01,CUS_0x1755,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x1766_2023_06_01,CUS_0x1766,2023-06-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2023-10-01
CUS_0x1769_2023_03_01,CUS_0x1769,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x1773_2023_10_01,CUS_0x1773,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x1786_2023_05_01,CUS_0x1786,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x17a9_2023_05_01,CUS_0x17a9,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x17b0_2023_05_01,CUS_0x17b0,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x17bb_2023_02_01,CUS_0x17bb,2023-02-01,10,8,10000,1000.0,0.0,7000.0,9000.0,2023-10-01
CUS_0x17c3_2023_03_01,CUS_0x17c3,2023-03-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2023-10-01
CUS_0x17c4_2023_05_01,CUS_0x17c4,2023-05-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2023-10-01
CUS_0x17c5_2023_08_01,CUS_0x17c5,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x17c7_2023_01_01,CUS_0x17c7,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x17d1_2023_04_01,CUS_0x17d1,2023-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-10-01
CUS_0x17e0_2023_06_01,CUS_0x17e0,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x17e8_2023_07_01,CUS_0x17e8,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x17ef_2023_06_01,CUS_0x17ef,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x17f0_2023_07_01,CUS_0x17f0,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x17fe_2023_06_01,CUS_0x17fe,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x180a_2023_09_01,CUS_0x180a,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x1810_2023_06_01,CUS_0x1810,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x181a_2023_08_01,CUS_0x181a,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x181e_2023_01_01,CUS_0x181e,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x181f_2023_01_01,CUS_0x181f,2023-01-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2023-10-01
CUS_0x182b_2023_01_01,CUS_0x182b,2023-01-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-10-01
CUS_0x182d_2023_07_01,CUS_0x182d,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x1844_2023_03_01,CUS_0x1844,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x1848_2023_08_01,CUS_0x1848,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x184c_2023_07_01,CUS_0x184c,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x1854_2023_05_01,CUS_0x1854,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x185e_2023_02_01,CUS_0x185e,2023-02-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2023-10-01
CUS_0x1863_2023_07_01,CUS_0x1863,2023-07-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-10-01
CUS_0x1864_2023_08_01,CUS_0x1864,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x1869_2023_08_01,CUS_0x1869,2023-08-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-10-01
CUS_0x1881_2023_02_01,CUS_0x1881,2023-02-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2023-10-01
