loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x12bf_2023_09_01,CUS_0x12bf,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x12cb_2024_03_01,CUS_0x12cb,2024-03-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2024-07-01
CUS_0x12d1_2024_01_01,CUS_0x12d1,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x12d5_2024_01_01,CUS_0x12d5,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x12e7_2023_10_01,CUS_0x12e7,2023-10-01,10,9,10000,1000.0,0.0,8000.0,9000.0,2024-07-01
CUS_0x12ec_2023_09_01,CUS_0x12ec,2023-09-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2024-07-01
CUS_0x12ef_2024_02_01,CUS_0x12ef,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x12f2_2023_12_01,CUS_0x12f2,2023-12-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2024-07-01
CUS_0x12fa_2023_11_01,CUS_0x12fa,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x12fc_2024_03_01,CUS_0x12fc,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x1309_2024_06_01,CUS_0x1309,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x131f_2024_05_01,CUS_0x131f,2024-05-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2024-07-01
CUS_0x1330_2023_09_01,CUS_0x1330,2023-09-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2024-07-01
CUS_0x133b_2024_05_01,CUS_0x133b,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x133e_2024_01_01,CUS_0x133e,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x1343_2024_04_01,CUS_0x1343,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x1348_2023_12_01,CUS_0x1348,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x134d_2024_02_01,CUS_0x134d,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x1355_2023_12_01,CUS_0x1355,2023-12-01,10,7,10000,1000.0,0.0,6000.0,9000.0,2024-07-01
CUS_0x1358_2023_11_01,CUS_0x1358,2023-11-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2024-07-01
CUS_0x1367_2023_11_01,CUS_0x1367,2023-11-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2024-07-01
CUS_0x1382_2024_05_01,CUS_0x1382,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x1383_2024_01_01,CUS_0x1383,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x138b_2023_12_01,CUS_0x138b,2023-12-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2024-07-01
CUS_0x138e_2023_10_01,CUS_0x138e,2023-10-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-07-01
CUS_0x13b2_2023_11_01,CUS_0x13b2,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x13b5_2024_07_01,CUS_0x13b5,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x13b8_2024_07_01,CUS_0x13b8,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x13bc_2023_11_01,CUS_0x13bc,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x13c2_2024_02_01,CUS_0x13c2,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x13c7_2024_04_01,CUS_0x13c7,2024-04-01,10,3,10000,1000.0,2000.0,0.0,7000.0,2024-07-01
CUS_0x13d5_2024_04_01,CUS_0x13d5,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x13db_2023_12_01,CUS_0x13db,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x13e3_2023_12_01,CUS_0x13e3,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x13f8_2024_06_01,CUS_0x13f8,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x1414_2024_02_01,CUS_0x1414,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x1416_2023_11_01,CUS_0x1416,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x141c_2023_09_01,CUS_0x141c,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x1422_2024_04_01,CUS_0x1422,2024-04-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2024-07-01
CUS_0x1430_2023_09_01,CUS_0x1430,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x1439_2023_12_01,CUS_0x1439,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x143c_2024_01_01,CUS_0x143c,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x1441_2023_12_01,CUS_0x1441,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x144c_2024_03_01,CUS_0x144c,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x144f_2024_07_01,CUS_0x144f,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x1470_2024_02_01,CUS_0x1470,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x1472_2024_06_01,CUS_0x1472,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x147c_2023_10_01,CUS_0x147c,2023-10-01,10,9,10000,1000.0,0.0,8000.0,9000.0,2024-07-01
CUS_0x1488_2023_12_01,CUS_0x1488,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x148e_2024_05_01,CUS_0x148e,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x1498_2023_10_01,CUS_0x1498,2023-10-01,10,9,10000,1000.0,0.0,6000.0,7000.0,2024-07-01
CUS_0x14c1_2023_11_01,CUS_0x14c1,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x14ce_2024_04_01,CUS_0x14ce,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x14d0_2024_01_01,CUS_0x14d0,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x14d1_2023_09_01,CUS_0x14d1,2023-09-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2024-07-01
CUS_0x14d3_2023_12_01,CUS_0x14d3,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x14de_2023_09_01,CUS_0x14de,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x14e5_2023_09_01,CUS_0x14e5,2023-09-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2024-07-01
CUS_0x14ea_2023_11_01,CUS_0x14ea,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x14ec_2024_07_01,CUS_0x14ec,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x14f5_2023_10_01,CUS_0x14f5,2023-10-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2024-07-01
CUS_0x150b_2024_05_01,CUS_0x150b,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x150d_2024_01_01,CUS_0x150d,2024-01-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-07-01
CUS_0x1528_2024_04_01,CUS_0x1528,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x1534_2024_04_01,CUS_0x1534,2024-04-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2024-07-01
CUS_0x1546_2024_03_01,CUS_0x1546,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x1550_2024_01_01,CUS_0x1550,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x1589_2024_01_01,CUS_0x1589,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x1591_2024_03_01,CUS_0x1591,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x1595_2024_07_01,CUS_0x1595,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x159f_2023_11_01,CUS_0x159f,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x15a3_2024_06_01,CUS_0x15a3,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x15a7_2024_05_01,CUS_0x15a7,2024-05-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2024-07-01
CUS_0x15b4_2024_05_01,CUS_0x15b4,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x15cc_2024_02_01,CUS_0x15cc,2024-02-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2024-07-01
CUS_0x15d5_2024_03_01,CUS_0x15d5,2024-03-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2024-07-01
CUS_0x15d9_2024_03_01,CUS_0x15d9,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x15da_2024_02_01,CUS_0x15da,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x15dd_2024_05_01,CUS_0x15dd,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x15ec_2024_07_01,CUS_0x15ec,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x15f4_2024_06_01,CUS_0x15f4,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x15f7_2024_02_01,CUS_0x15f7,2024-02-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2024-07-01
CUS_0x15f8_2024_06_01,CUS_0x15f8,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x1604_2023_11_01,CUS_0x1604,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x1619_2023_09_01,CUS_0x1619,2023-09-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2024-07-01
CUS_0x1628_2024_04_01,CUS_0x1628,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x162f_2024_05_01,CUS_0x162f,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x1631_2024_05_01,CUS_0x1631,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x1640_2024_06_01,CUS_0x1640,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x1666_2023_09_01,CUS_0x1666,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x1668_2024_01_01,CUS_0x1668,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x167a_2024_01_01,CUS_0x167a,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x1688_2024_01_01,CUS_0x1688,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x1695_2024_03_01,CUS_0x1695,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x1699_2024_06_01,CUS_0x1699,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x16a5_2023_10_01,CUS_0x16a5,2023-10-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-07-01
CUS_0x16a6_2023_12_01,CUS_0x16a6,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x16b1_2024_06_01,CUS_0x16b1,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x16b4_2024_03_01,CUS_0x16b4,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x16c4_2024_06_01,CUS_0x16c4,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x16cf_2024_04_01,CUS_0x16cf,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x16d3_2023_10_01,CUS_0x16d3,2023-10-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2024-07-01
CUS_0x16d4_2024_04_01,CUS_0x16d4,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x16d5_2024_06_01,CUS_0x16d5,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x16f8_2023_09_01,CUS_0x16f8,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x16fd_2024_07_01,CUS_0x16fd,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x1713_2024_03_01,CUS_0x1713,2024-03-01,10,4,10000,1000.0,0.0,3000.0,9000.0,2024-07-01
CUS_0x1718_2024_01_01,CUS_0x1718,2024-01-01,10,6,10000,1000.0,0.0,6000.0,10000.0,2024-07-01
CUS_0x172d_2024_06_01,CUS_0x172d,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x1739_2024_02_01,CUS_0x1739,2024-02-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2024-07-01
CUS_0x1743_2024_06_01,CUS_0x1743,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x1748_2023_10_01,CUS_0x1748,2023-10-01,10,9,10000,1000.0,0.0,6000.0,7000.0,2024-07-01
CUS_0x1758_2024_01_01,CUS_0x1758,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x1764_2024_01_01,CUS_0x1764,2024-01-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-07-01
CUS_0x1773_2023_10_01,CUS_0x1773,2023-10-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-07-01
CUS_0x178b_2024_02_01,CUS_0x178b,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x17d3_2023_12_01,CUS_0x17d3,2023-12-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2024-07-01
CUS_0x17e3_2024_01_01,CUS_0x17e3,2024-01-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-07-01
CUS_0x17e5_2024_05_01,CUS_0x17e5,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x17e9_2024_06_01,CUS_0x17e9,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x17ec_2024_02_01,CUS_0x17ec,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x17f3_2024_06_01,CUS_0x17f3,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x17fb_2024_04_01,CUS_0x17fb,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x1807_2023_11_01,CUS_0x1807,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x180a_2023_09_01,CUS_0x180a,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x180f_2024_06_01,CUS_0x180f,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x181c_2023_11_01,CUS_0x181c,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x183d_2024_07_01,CUS_0x183d,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x183e_2024_07_01,CUS_0x183e,2024-07-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-07-01
CUS_0x1871_2024_03_01,CUS_0x1871,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x187e_2023_12_01,CUS_0x187e,2023-12-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2024-07-01
CUS_0x188f_2023_10_01,CUS_0x188f,2023-10-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-07-01
CUS_0x189e_2023_12_01,CUS_0x189e,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x18ab_2024_06_01,CUS_0x18ab,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x18af_2023_10_01,CUS_0x18af,2023-10-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2024-07-01
CUS_0x18cb_2024_01_01,CUS_0x18cb,2024-01-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-07-01
CUS_0x18d8_2024_03_01,CUS_0x18d8,2024-03-01,10,4,10000,1000.0,0.0,3000.0,9000.0,2024-07-01
CUS_0x18e2_2023_09_01,CUS_0x18e2,2023-09-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-07-01
CUS_0x18e5_2024_03_01,CUS_0x18e5,2024-03-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2024-07-01
CUS_0x18e8_2024_06_01,CUS_0x18e8,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x18ea_2023_11_01,CUS_0x18ea,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x18ef_2024_04_01,CUS_0x18ef,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x18f4_2024_02_01,CUS_0x18f4,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x18f7_2024_04_01,CUS_0x18f7,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x18fa_2023_11_01,CUS_0x18fa,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
